ImageNumber	ObjectNumber	AreaShape_Area	AreaShape_Center_X	AreaShape_Center_Y	AreaShape_Compactness	AreaShape_Eccentricity	AreaShape_EulerNumber	AreaShape_Extent	AreaShape_FormFactor	AreaShape_MajorAxisLength	AreaShape_MaxFeretDiameter	AreaShape_MaximumRadius	AreaShape_MeanRadius	AreaShape_MedianRadius	AreaShape_MinFeretDiameter	AreaShape_MinorAxisLength	AreaShape_Orientation	AreaShape_Perimeter	AreaShape_Solidity	Children_BF_cells_on_grid_pre_Count	Children_BF_on_grid_rect_Count	Location_Center_X	Location_Center_Y	Number_Object_Number
4	9	762	83.0	82.0	1.00134120919	0.315816395576	1.0	0.79375	0.914662240004	31.994070616	31.6227766017	14.8660687473	5.46875627963	5.0	29.0	30.3566243983	-73.5319731921	102.318	0.960907944515	1	1	82.468503937	82.2952755906	9
4	10	749	193.0	84.0	1.00450451093	0.394900239727	1.0	0.780208333333	0.909445161093	32.2512188272	31.5753068077	14.3178210633	5.38378000497	5.0	28.4604989415	29.6299689849	70.196302072	101.732	0.960872354073	1	1	192.602136182	82.4232309746	10
4	11	1139	82.0	139.0	1.00062817086	0.257896736213	1.0	0.789327789328	0.915393601788	38.7431177785	38.4707681233	18.4390889146	6.61067104674	5.83095189485	36.0	37.4325344344	-83.387160879	125.044	0.965663416702	1	1	81.9631255487	138.784899034	11
4	12	849	27.0	137.0	1.00146647236	0.315876524487	1.0	0.756684491979	0.911034031431	33.7681824273	33.5410196625	16.1245154966	5.7545809911	5.0	31.1126983722	32.039261831	22.9133234451	108.216	0.95986433013	1	1	26.9587750294	136.961130742	12
4	13	828	138.0	138.0	1.01157427399	0.499736939986	1.0	0.788571428571	0.88965019687	34.9226214293	34.2344855372	14.8660687473	5.63945905761	5.0	29.0	30.2491794343	-79.3145906833	108.146	0.961672473868	1	1	137.762077295	137.782608696	13
4	14	809	247.0	138.0	1.00202160719	0.342267815886	1.0	0.790811339198	0.919544760421	33.1262671705	32.7566787083	15.5563491861	5.62137254931	5.0	30.0	31.1255214078	67.6047310307	105.146	0.96252230815	1	1	247.105067985	138.066749073	14
4	15	710	191.0	138.0	1.00895397773	0.403788227023	1.0	0.765086206897	0.866207037284	31.5329485247	31.4006369362	13.8924439894	5.18834255252	4.472135955	28.0	28.8479962898	12.4481026478	101.49	0.94414893617	1	1	191.935211268	137.392957746	15
4	16	952	195.0	192.0	1.0007331464	0.251311236515	1.0	0.777142857143	0.898515390948	35.3996694401	35.1710107901	17.0293863659	6.06054407891	5.38516480713	33.8	34.2635641081	28.2372419635	115.388	0.95919395466	1	1	195.195378151	192.073529412	16
4	17	1056	247.0	192.0	1.00020018653	0.222062057516	1.0	0.792792792793	0.927243028481	37.1356271603	36.8917334914	17.88854382	6.40295209876	5.65685424949	35.0	36.2084446566	29.4693902364	119.63	0.967919340055	1	1	247.189393939	192.445075758	17
4	18	782	137.0	193.0	1.00134404929	0.306718213994	1.0	0.788306451613	0.903021546423	32.3618071904	32.2800247831	15.2643375225	5.52248395753	5.0	30.0	30.8019799365	63.3229156627	104.318	0.959509202454	1	1	136.824808184	192.471867008	18
4	19	715	26.0	193.0	1.00050705697	0.232008501588	1.0	0.794444444444	0.907730742423	30.6142517013	30.4630924235	14.7648230602	5.31381082931	5.0	28.9913780286	29.7789038237	-37.0467566512	99.49	0.958445040214	1	1	26.3902097902	192.788811189	19
4	20	714	83.0	193.0	1.00121983543	0.275778525906	1.0	0.793333333333	0.917234461592	30.7800176497	30.61045573	14.5602197786	5.29810708784	5.0	28.9913780286	29.5864056504	-58.9750192724	98.904	0.959032907992	1	1	82.6036414566	192.774509804	20
4	21	1092	82.0	247.0	1.00097356947	0.292738280886	1.0	0.797662527392	0.927579386744	38.1335393591	37.8021163429	18.0277563773	6.50084844522	5.83095189485	35.3553390593	36.4630083586	48.4187320847	121.63	0.968944099379	1	1	82.2115384615	247.027472527	21
4	22	899	27.0	248.0	1.00314355645	0.377222370871	1.0	0.778354978355	0.901021534011	35.1701469298	34.9284983931	16.2788205961	5.88729167017	5.0	32.0	32.5718719554	30.2081339872	111.974	0.96047008547	1	1	26.936596218	247.906562848	22
4	23	846	193.0	248.0	1.0034917281	0.372850494081	1.0	0.777573529412	0.876279731899	34.0964565852	34.1760149813	15.6204993518	5.72154979862	5.0	31.0	31.6378099174	23.2876612479	110.146	0.95647258338	1	1	191.940898345	247.535460993	23
4	24	775	137.0	248.0	1.00249476863	0.3423908659	1.0	0.757575757576	0.87116149585	32.4331291455	32.2490309932	15.1327459504	5.46345490038	5.0	30.0	30.4727931743	3.50567626311	105.732	0.949173300674	1	1	136.976774194	247.849032258	24
4	25	757	247.0	248.0	1.0023968791	0.344028010241	1.0	0.787721123829	0.908660519269	32.0634257892	32.0156211872	15.0	5.43041577194	5.0	29.516097303	30.1062545855	43.1883435977	102.318	0.957621758381	1	1	247.322324967	248.150594452	25
4	26	1173	83.0	304.0	1.00274405748	0.366677171063	1.0	0.792567567568	0.921754482513	40.0673490927	39.8497176903	18.6815416923	6.70804097391	5.83095189485	36.0	37.2765878079	88.2097703365	126.458	0.968620974401	1	1	82.8678601876	304.254049446	26
4	27	939	193.0	303.0	1.00096653188	0.280586667891	1.0	0.789075630252	0.917785656754	35.3040838721	35.1140997322	16.9705627485	6.0351919074	5.38516480713	33.0	33.8858727154	71.9258687325	113.388	0.963076923077	1	1	192.845580405	302.305644302	27
4	28	822	247.0	303.0	1.00426383206	0.410742730927	1.0	0.779886148008	0.91977802062	33.895085701	33.7342555869	15.5241746963	5.65487345767	5.0	30.0	30.9038880043	-83.9859402626	105.974	0.96309314587	1	1	247.116788321	302.653284672	28
4	29	891	27.0	303.0	1.00023620909	0.175676048843	1.0	0.794117647059	0.915991635776	33.9594872096	33.6154726279	16.4012194669	5.88773085247	5.0	32.0	33.4313503194	19.5312526057	110.56	0.961165048544	1	1	26.758698092	302.985409652	29
4	30	688	137.0	302.0	1.00369066977	0.386036632128	1.0	0.790804597701	0.920693111497	30.843830237	30.8058436015	14.1421356237	5.20283156321	4.472135955	27.5771644663	28.4529229806	29.6104338364	96.904	0.960893854749	1	1	137.636627907	302.297965116	30
4	31	900	78.0	357.0	1.00164839656	0.319268557935	1.0	0.779220779221	0.921206883182	34.787620441	34.5398320783	16.4924225025	5.91364399538	5.09901951359	32.0	32.9669852841	70.8903312553	110.802	0.963081861958	1	1	78.1588888889	357.068888889	31
4	32	995	28.0	359.0	1.00031510699	0.226537826752	1.0	0.789682539683	0.925765725085	36.0705536071	35.902646142	17.2046505341	6.2142279716	5.38516480713	34.0	35.1328046318	-70.9608616285	116.216	0.966488586693	1	1	27.9185929648	358.488442211	32
4	33	819	138.0	357.0	1.00021766932	0.10440420548	1.0	0.775568181818	0.906369623879	32.3983364521	32.3109888428	15.6204993518	5.63429505155	5.0	31.0	32.2212778437	54.3075308789	106.56	0.956217162872	1	1	137.594627595	356.927960928	33
4	34	969	248.0	358.0	1.00046311301	0.242518339474	1.0	0.769047619048	0.910736180085	35.6687171001	35.3553390593	17.2046505341	6.11159855374	5.38516480713	33.941125497	34.6038925171	-23.8798552439	115.63	0.96130952381	1	1	247.631578947	358.13622291	34
4	35	758	192.0	358.0	1.0020233093	0.0581348401524	1.0	0.764112903226	0.885224788825	31.1413003526	31.384709653	14.8660687473	5.38909272885	5.0	30.0	31.088632317	-9.97694178887	103.732	0.948685857322	1	1	191.994722955	357.613456464	35
4	36	960	28.0	412.0	1.00233482719	0.355626641094	1.0	0.78431372549	0.906065940451	36.172130928	35.902646142	17.0	6.09382813739	5.38516480713	33.0	33.8074901345	82.5335481069	115.388	0.962888665998	1	1	27.7989583333	411.36875	36
4	37	1084	249.0	413.0	1.03528766368	0.535675709965	1.0	0.732432432432	0.73710920746	40.8443374234	44.418464629	17.2046505341	6.16937374002	5.38516480713	33.941125497	34.4899301258	42.4994086607	135.942	0.924520255864	1	1	248.35701107	412.577490775	37
4	38	1028	137.0	413.0	1.00044454424	0.248659321305	1.0	0.793209876543	0.924379824602	36.7639031696	36.6196668472	17.691806013	6.32091104781	5.65685424949	34.6482322781	35.6091860508	34.1728479139	118.216	0.967529411765	1	1	137.519455253	413.166342412	38
4	39	837	82.0	413.0	1.00329071395	0.37821258669	1.0	0.792613636364	0.916185463899	33.9484939707	33.6154726279	15.6204993518	5.70251216175	5.0	31.0	31.4267580478	32.8649787085	107.146	0.962622196665	1	1	82.0681003584	412.750298686	39
4	40	790	193.0	413.0	1.00117798511	0.312182297836	1.0	0.796370967742	0.933108560856	32.5526239644	32.3109888428	15.2970585408	5.58873501173	5.0	30.0	30.9257159899	14.5092229537	103.146	0.965180207697	1	1	192.383544304	412.758227848	40
4	41	1106	82.0	467.0	1.00037774422	0.230038688769	1.0	0.786628733997	0.918003017884	38.0409094862	37.8549864615	18.4390889146	6.51980695931	5.83095189485	36.0	37.0207087634	-7.73948683976	123.044	0.966360856269	1	1	82.1383363472	467.033453888	41
4	42	940	193.0	467.0	1.01047290659	0.482840355988	1.0	0.791245791246	0.909339668232	37.0077473411	36.1386219992	15.8113883008	5.95584234573	5.09901951359	30.9903210697	32.407994975	74.254778318	113.974	0.964102564103	1	1	192.877659574	467.421276596	42
4	43	695	137.0	467.0	1.00022492804	0.204228338647	1.0	0.772222222222	0.914368162667	30.0866323985	29.7321374946	14.3178210633	5.23648633035	4.472135955	28.9913780286	29.4525048343	-34.7722722064	97.732	0.955326460481	1	1	137.487769784	466.860431655	43
4	44	591	26.0	469.0	1.00717661944	0.388960540934	1.0	0.753826530612	0.83609005742	28.661158041	28.3019433962	12.8062484749	4.77819873978	4.12310562562	25.8873298382	26.4042183911	27.8657547325	94.248	0.943335993615	1	1	26.3637901861	468.401015228	44
4	45	1078	82.0	521.0	1.0075726999	0.416253824865	1.0	0.747054747055	0.882840657626	38.9137046349	38.8329756779	17.4642491966	6.33594107046	5.65685424949	34.882660449	35.3822258254	79.3485543079	123.872	0.961641391615	1	1	81.6985157699	521.913729128	45
4	46	971	193.0	522.0	1.00050647606	0.234621629771	1.0	0.815966386555	0.929743356972	35.6715791545	35.5105618091	17.0	6.16053341528	5.38516480713	33.0	34.6758702057	-70.6787928017	114.56	0.968578553616	1	1	192.5623069	522.01338826	46
4	47	850	27.0	523.0	1.00132721718	0.277366148711	1.0	0.757575757576	0.892666888349	33.5843918648	33.5410196625	16.1245154966	5.72017398781	5.0	31.6	32.2666843808	64.3852945055	109.388	0.955593029792	1	1	26.96	522.848235294	47
4	48	871	138.0	522.0	1.00132132124	0.297154229692	1.0	0.799816345271	0.892651072114	34.0963647514	34.205262753	16.0	5.85194437598	5.0	31.8198051534	32.5562147236	58.7375643012	110.732	0.963495575221	1	1	137.536165327	521.973593571	48
4	49	887	137.0	578.0	1.00445213814	0.410502225879	1.0	0.769965277778	0.882457093068	35.2072717604	35.1283361405	16.0	5.84678631166	5.0	31.0	32.1040885985	86.7323493608	112.388	0.958918918919	1	1	137.302142052	577.83427283	49
4	50	1096	193.0	578.0	1.00202490274	0.347896617173	1.0	0.800584368152	0.922070837931	38.5808625252	38.4187454246	18.0277563773	6.50041636734	5.83095189485	35.3553390593	36.1708280343	44.9466197407	122.216	0.968625718073	1	1	192.967153285	577.98540146	50
4	51	895	28.0	578.0	1.00063145823	0.270079988726	1.0	0.797682709447	0.929935562201	34.411787138	34.1760149813	16.4924225025	5.91621502618	5.09901951359	32.0	33.1329724703	71.2475395476	109.974	0.96548004315	1	1	27.8111731844	577.69273743	51
4	52	902	83.0	578.0	1.00460903388	0.390359464462	1.0	0.757983193277	0.909608588051	35.350328596	34.9857113691	15.8113883008	5.87470448352	5.09901951359	31.7521652805	32.5457228532	-46.6842853476	111.63	0.960085151676	1	1	81.9323725055	578.162971175	52
4	53	965	82.0	633.0	1.00373972004	0.392769304242	1.0	0.765873015873	0.897853190661	36.5635183761	36.235341864	16.6433169771	6.05410186653	5.38516480713	33.2	33.6251655789	39.614212785	116.216	0.957816377171	1	1	82.4176165803	633.067357513	53
4	54	863	193.0	633.0	1.00384785561	0.39531797011	1.0	0.769162210339	0.906319440759	34.6032476462	34.4093010682	16.1245154966	5.76163979998	5.0	31.1126983722	31.7846172327	59.7969983526	109.388	0.958356468629	1	1	192.785631518	632.59212051	54
4	55	804	28.0	632.0	1.00292108095	0.352947096181	1.0	0.78515625	0.903759796985	33.1041437031	32.8024389337	15.5563491861	5.59867723218	5.0	30.405591591	30.973669594	40.7288260623	105.732	0.961147638972	1	1	28.0087064677	632.309701493	55
4	56	772	138.0	632.0	1.00217843713	0.346323720294	1.0	0.778225806452	0.901574587035	32.3886957038	31.9530906173	15.0	5.49750441661	5.0	29.676460498	30.3843234718	-52.1103217206	103.732	0.958410924891	1	1	137.796632124	632.06865285	56
4	57	875	194.0	686.0	1.00146766166	0.304584687482	1.0	0.779857397504	0.899542852193	34.2168695818	34.0587727319	16.1245154966	5.82963478122	5.0	31.7521652805	32.5910638775	60.9838840675	110.56	0.961538461538	1	1	193.849142857	685.962285714	57
4	58	846	82.0	688.0	1.00184710963	0.33515602196	1.0	0.777573529412	0.911888725171	33.8269220573	33.6154726279	15.8113883008	5.72823113954	5.0	31.0	31.8704622017	-71.330165371	107.974	0.959183673469	1	1	82.3676122931	687.728132388	58
4	59	817	137.0	687.0	1.00065122521	0.252718155142	1.0	0.773674242424	0.914183263803	32.8055737501	32.5729949498	15.8113883008	5.64008814566	5.0	31.0	31.7407028335	-21.6993922056	105.974	0.959483264827	1	1	137.166462668	686.839657283	59
4	60	770	27.0	687.0	1.00102302358	0.29331346577	1.0	0.776209677419	0.919908358223	32.040631995	31.6227766017	15.2643375225	5.49650432415	5.0	29.6984848098	30.6313672025	29.4342823022	102.56	0.959501557632	1	1	26.9584415584	686.961038961	60
4	61	1147	27.0	743.0	1.0005078258	0.223753535048	1.0	0.773954116059	0.909735236164	38.7119935403	38.4837628098	18.8679622641	6.62656264161	5.83095189485	36.7695526217	37.7304803268	-57.4894197697	125.872	0.963460730785	1	1	26.9372275501	742.83435048	61
4	62	788	82.0	742.0	1.00124066692	0.279567395628	1.0	0.79435483871	0.920260070704	32.3488783758	32.0156211872	15.2315462117	5.55974784122	5.0	30.0	31.0590014808	-85.0239186947	103.732	0.963325183374	1	1	82.2525380711	741.888324873	62
4	63	1043	137.0	743.0	1.00174649669	0.320391442899	1.0	0.783033033033	0.924866715344	37.4509212608	37.2155881319	17.691806013	6.34955350485	5.65685424949	34.6482322781	35.4767048833	-26.2970769439	119.044	0.967083912842	1	1	136.796740173	743.119846596	63
4	64	688	192.0	742.0	1.00201760101	0.33171414064	1.0	0.81807372176	0.92530891999	30.4986862841	30.4795013083	14.3178210633	5.22499684969	4.472135955	28.0	28.7718491229	38.5369151792	96.662	0.963585434174	1	1	192.069767442	742.236918605	64
4	65	929	28.0	797.0	1.00210619604	0.338973302829	1.0	0.758367346939	0.876807561124	35.4715346303	35.3553390593	16.6433169771	5.96881194684	5.09901951359	32.5269119346	33.3714776368	-41.8315653073	115.388	0.954779033916	1	1	28.0215285253	796.994617869	65
4	66	960	82.0	797.0	1.00250300404	0.253633218345	1.0	0.783673469388	0.852269547179	35.589799907	36.8917334914	16.9705627485	6.04666971726	5.38516480713	33.5410196625	34.426030017	52.0422504412	118.974	0.950024740228	1	1	82.2583333333	797.135416667	66
4	67	931	137.0	797.0	1.00218869551	0.325081445263	1.0	0.76	0.890354504405	35.4244851589	35.2278299076	16.4012194669	5.99056972726	5.09901951359	32.5269119346	33.5004404839	57.4087042111	114.63	0.959793814433	1	1	137.432867884	797.509129968	67
4	68	1058	191.0	798.0	1.00034161357	0.216749485558	1.0	0.772826880935	0.90742135992	37.151115031	36.8781778292	18.0277563773	6.36215026264	5.65685424949	35.3553390593	36.2679311821	43.1957742401	121.044	0.961818181818	1	1	191.033081285	797.920604915	68
5	1	1185	687.0	26.0	1.00176420226	0.286078409484	1.0	0.7995951417	0.905823881746	39.6958332485	40.3112887415	19.0	6.72852866336	6.0	37.0	38.0367939867	71.1969957262	128.216	0.966952264382	1	1	686.875949367	26.0658227848	1
5	2	978	192.0	25.0	1.00224554405	0.347197811179	1.0	0.77619047619	0.894488836571	36.449558009	36.6878726557	17.0293863659	6.1374690967	5.38516480713	33.8363709638	34.1821008853	70.3956911308	117.216	0.961651917404	1	1	192.478527607	25.5398773006	2
5	3	1217	356.0	28.0	1.00180433841	0.319092506903	1.0	0.781129653402	0.914950174565	40.438883695	40.4474968323	18.973665961	6.8094556921	6.0	37.0	38.3248833695	81.4741436484	129.286	0.966640190627	1	1	356.289235826	28.1002465078	3
5	4	1154	523.0	28.0	1.00151628608	0.294357427812	1.0	0.778677462888	0.906824103001	39.2187594283	39.0512483795	18.7882942281	6.64119370999	5.83095189485	37.0	37.4811881252	74.0784425541	126.458	0.964882943144	1	1	522.950606586	27.5103986135	4
5	5	1118	632.0	29.0	1.00687055868	0.449485744519	1.0	0.798571428571	0.919187117589	39.9291243022	39.6232255123	18.0	6.52516388077	5.83095189485	34.0	35.6681877998	86.9292524853	123.63	0.967965367965	1	1	631.994633274	27.831842576	5
5	6	958	413.0	27.0	1.00247894374	0.344799498564	1.0	0.782679738562	0.913432510767	36.0642156608	35.8468966579	16.7630546142	6.0770323743	5.38516480713	33.0	33.8526266245	84.6480525411	114.802	0.963298139769	1	1	413.114822547	26.9749478079	6
5	7	939	82.0	26.0	1.0007535549	0.277582864997	1.0	0.789075630252	0.917785656754	35.2849463693	34.8281495345	16.4924225025	6.03844400132	5.38516480713	33.0	33.8983079004	66.2950896965	113.388	0.964560862866	1	1	82.5473908413	26.9297124601	7
5	8	670	135.0	23.0	1.0323090477	0.571651017057	1.0	0.725108225108	0.846477872818	32.4664028497	32.7566787083	12.8062484749	4.87360838626	4.24264068712	26.8793601114	26.6385819384	-83.0508870996	99.732	0.935101186322	1	1	135.440298507	25.0149253731	8
5	9	943	247.0	27.0	1.00036643839	0.205414364148	1.0	0.769795918367	0.90838020925	35.0368778654	34.6698716467	17.0	6.02935692947	5.38516480713	33.5410196625	34.2897197274	-39.9167154091	114.216	0.959796437659	1	1	247.091198303	27.1378579003	9
5	10	962	303.0	28.0	1.00161899294	0.328689057552	1.0	0.785947712418	0.917246425217	36.0200390214	35.5105618091	17.0	6.09484217029	5.38516480713	33.0	34.0187006233	79.4569328179	114.802	0.963927855711	1	1	302.702702703	27.4948024948	10
5	11	1028	468.0	28.0	1.00013163249	0.18349359657	1.0	0.793209876543	0.915283165928	36.4940046958	36.4005494464	17.4642491966	6.30264409942	5.52100952831	35.0	35.8743695297	56.7213281096	118.802	0.966165413534	1	1	467.486381323	27.5564202335	11
5	12	953	797.0	27.0	1.00252949708	0.350415368562	1.0	0.778594771242	0.899459209635	36.0085231699	35.77708764	16.7630546142	6.06525352263	5.38516480713	33.0	33.725381141	60.5367064492	115.388	0.960685483871	1	1	797.462749213	27.3641133263	12
5	13	854	29.0	27.0	1.00038462128	0.220100939689	1.0	0.761140819964	0.890117282424	33.4008193987	33.0605505096	16.0312195419	5.77091837695	5.0	31.8198051534	32.5817345084	-46.059906966	109.802	0.957399103139	1	1	28.7096018735	27.6475409836	13
5	14	938	578.0	29.0	1.00250569229	0.350321332058	1.0	0.788235294118	0.916808249239	35.7237407298	35.2278299076	16.5529453572	6.01371749782	5.38516480713	32.6465924715	33.4599121647	62.1172927812	113.388	0.964028776978	1	1	577.684434968	28.1353944563	14
5	15	851	743.0	28.0	1.00146283506	0.292923498041	1.0	0.758467023173	0.893717084688	33.6841404285	33.3766385366	16.0312195419	5.71985549491	5.0	31.6227766017	32.2066153083	89.4736694662	109.388	0.955106621773	1	1	742.829612221	27.8942420682	15
5	16	1141	81.0	83.0	1.00127279496	0.297040310624	1.0	0.769905533063	0.872189914829	39.009226876	38.8973006776	18.3575597507	6.60135184255	5.83095189485	36.6	37.248543085	-37.9174387751	128.216	0.961651917404	1	1	81.8483786152	82.4189307625	16
5	17	1205	467.0	83.0	1.00036788542	0.211195027834	1.0	0.792241946088	0.917644780653	39.6180717749	39.4461658466	19.1049731745	6.78327178129	6.0	38.0	38.7244442596	-52.7427527918	128.458	0.966319165998	1	1	466.859751037	83.087966805	17
5	18	1022	413.0	83.0	1.00062950599	0.206123893953	1.0	0.767267267267	0.906245237854	36.4785367728	36.3455636908	17.4642491966	6.25413376131	5.38516480713	35.0	35.6951930891	6.80019465715	119.044	0.961429915334	1	1	412.910958904	82.7318982387	18
5	19	1012	741.0	83.0	1.00139052479	0.299911109956	1.0	0.781467181467	0.90103751354	36.7622280601	36.4965751818	17.4642491966	6.2283931889	5.38516480713	34.0	35.069957985	78.1394476378	118.802	0.961977186312	1	1	740.973320158	83.1541501976	19
5	20	954	798.0	82.0	1.00032738378	0.200124403802	1.0	0.801680672269	0.913465666891	35.2201012811	35.0	17.0	6.08044580388	5.38516480713	33.0	34.5076160685	-81.688537783	114.56	0.964610717897	1	1	798.395178197	82.0733752621	20
5	21	977	358.0	83.0	1.00005267026	0.186902337792	1.0	0.797551020408	0.912815812883	35.5896731808	35.4682957019	17.4642491966	6.16852501409	5.38516480713	33.941125497	34.9625297343	27.1170684318	115.974	0.965415019763	1	1	358.075742068	83.1125895599	21
5	22	855	577.0	82.0	1.00063133653	0.237352561266	1.0	0.785123966942	0.921589669056	33.4922066329	33.2866339542	16.1245154966	5.76626185374	5.0	31.8198051534	32.535119095	46.6531295081	107.974	0.962837837838	1	1	577.135672515	82.2479532164	22
5	23	901	632.0	83.0	1.00071371266	0.206799807694	1.0	0.757142857143	0.908600152809	34.2608298212	34.1320963318	16.2788205961	5.89584808976	5.09901951359	32.5269119346	33.5202230027	-66.2390205985	111.63	0.958510638298	1	1	632.413984462	83.1065482797	23
5	24	907	688.0	84.0	1.0008339891	0.257984603593	1.0	0.785281385281	0.883825206477	34.5872931706	34.2344855372	16.4924225025	5.94334994294	5.09901951359	32.0	33.416479678	69.267693856	113.56	0.96029645315	1	1	687.798235943	83.3803748622	24
5	25	822	27.0	82.0	0.999865020574	0.155088505288	1.0	0.802734375	0.934321128636	32.5595613238	32.3109888428	15.6524758425	5.70675114363	5.0	31.0	32.1656095092	38.6906470434	105.146	0.967058823529	1	1	27.4489051095	82.4403892944	25
5	26	775	136.0	82.0	1.00018755414	0.0860773200391	1.0	0.806451612903	0.919701835579	31.4905377074	31.4006369362	15.5241746963	5.51995546705	5.0	30.0	31.3736593083	-3.85430050436	102.904	0.962732919255	1	1	136.012903226	82.0916129032	26
5	27	807	193.0	84.0	1.00122045925	0.193684340981	1.0	0.764204545455	0.883347275228	32.3943180762	32.3882694814	15.1327459504	5.5576256087	5.0	31.0	31.7808960325	-81.3497442234	107.146	0.95390070922	1	1	192.433705081	83.2366790582	27
5	28	811	247.0	83.0	0.99999317167	0.173415164232	1.0	0.7919921875	0.932179545422	32.3930643589	32.2490309932	15.5241746963	5.65261612512	5.0	31.0	31.9022709232	61.6036653686	104.56	0.964328180737	1	1	246.483353884	82.4451294698	28
5	29	790	304.0	83.0	1.01757907672	0.453471079983	1.0	0.748106060606	0.769814678189	33.7920159223	33.6005952328	13.9283882772	5.24624970631	4.472135955	30.2018848113	30.1178435232	2.6750328755	113.56	0.926143024619	1	1	302.143037975	82.6936708861	29
5	30	807	523.0	82.0	1.00293290772	0.374167558676	1.0	0.788856304985	0.907132035034	33.3031247288	32.8937684068	15.2643375225	5.62047951693	5.0	30.0	30.884022889	27.761551794	105.732	0.962432915921	1	1	522.41511772	81.8488228005	30
5	31	1078	249.0	138.0	1.00432123672	0.404988048775	1.0	0.767806267806	0.897269220347	38.7530261339	38.6264158317	17.4642491966	6.41733142751	5.65685424949	34.4354468535	35.4327435272	71.835874993	122.872	0.963360142985	1	1	248.538033395	137.433209647	31
5	32	1134	302.0	137.0	1.00322709303	0.365919176067	1.0	0.785862785863	0.919977663602	39.4008865163	39.0512483795	18.2482875909	6.56390970946	5.83095189485	36.0	36.6683023963	65.1344364617	124.458	0.965106382979	1	1	301.643738977	136.820987654	32
5	33	1118	357.0	138.0	1.00114839829	0.2702103421	1.0	0.795163584637	0.927963267626	38.4598723678	38.275318418	18.2482875909	6.5643785215	5.83095189485	36.0	37.0292156676	63.2144347575	123.044	0.96838458207	1	1	357.302325581	138.66726297	33
5	34	971	688.0	137.0	1.0016131831	0.311969782876	1.0	0.792653061224	0.925827732729	36.0855821725	36.0555127546	16.9705627485	6.14237247119	5.38516480713	33.2340187158	34.2846238131	54.3402298803	114.802	0.967131474104	1	1	688.232749743	137.277033986	34
5	35	1071	797.0	138.0	1.00030872999	0.0942534422539	1.0	0.804054054054	0.922255143045	37.0181632985	37.0135110466	18.0	6.429991865	5.83095189485	35.0	36.8533671424	-77.7208730323	120.802	0.967479674797	1	1	797.337068161	138.104575163	35
5	36	902	26.0	137.0	1.0008155051	0.273727887184	1.0	0.780276816609	0.913565287136	34.5666820112	34.205262753	16.2788205961	5.90564171505	5.09901951359	32.5269119346	33.2464828084	37.0753813991	111.388	0.960596379127	1	1	26.5399113082	137.390243902	36
5	37	1061	82.0	139.0	1.00099108581	0.28913397335	1.0	0.796546546547	0.922572916547	37.569512471	37.3363094052	17.7200451467	6.40460841784	5.65685424949	35.0	35.9648676005	-61.4210743871	120.216	0.967183226983	1	1	81.5937794533	139.034872762	37
5	38	839	138.0	138.0	1.0016147076	0.298630437484	1.0	0.747771836007	0.900303359683	33.4785549099	33.2866339542	15.8113883008	5.68503799842	5.0	31.1126983722	31.9508892467	54.5674914355	108.216	0.953951108584	1	1	138.036948749	137.610250298	38
5	39	897	413.0	137.0	1.00112815867	0.279711658524	1.0	0.775951557093	0.880488923179	34.5060717402	34.4093010682	16.1245154966	5.88325411582	5.0	32.5714598997	33.1287291961	74.4650346641	113.146	0.9568	1	1	412.530657748	137.25083612	39
5	40	877	631.0	138.0	1.00035005337	0.19855619415	1.0	0.758650519031	0.907235773294	33.7677956377	33.5410196625	16.1245154966	5.82423547272	5.0	32.4997737549	33.0954621107	87.9545489111	110.216	0.957946477335	1	1	631.50627138	137.621436716	40
5	41	1007	744.0	139.0	1.00034356703	0.17951527608	1.0	0.77700617284	0.896585747169	36.110873616	36.0693775937	17.4642491966	6.22070806318	5.38516480713	34.6482322781	35.5242591847	-29.2109366573	118.802	0.960877862595	1	1	743.478649454	138.803376365	41
5	42	779	193.0	138.0	1.00077146412	0.269860479515	1.0	0.785282258065	0.90974948614	32.1121316234	32.0156211872	15.2315462117	5.53080604908	5.0	30.0	30.9207533913	-86.5357371607	103.732	0.961728395062	1	1	192.982028241	137.57381258	42
5	43	801	522.0	137.0	1.00263226377	0.35981861874	1.0	0.807459677419	0.935442026185	33.0809836561	32.8024389337	15.5563491861	5.62256838119	5.0	29.6984848098	30.8652945584	37.6766985223	103.732	0.967975830816	1	1	521.867665418	136.983770287	43
5	44	784	577.0	137.0	1.00016778216	0.173831483054	1.0	0.790322580645	0.926021660394	31.8548293902	31.7804971641	15.5563491861	5.57231764808	5.0	30.0	31.3698527922	-42.1852587516	103.146	0.963144963145	1	1	577.234693878	137.033163265	44
5	45	692	468.0	138.0	1.00048370902	0.213077415337	1.0	0.769744160178	0.892072372339	30.0540543806	30.0166620396	14.4222051019	5.23609014047	4.472135955	28.0	29.3638726167	80.5000921776	98.732	0.955141476881	1	1	468.210982659	138.073699422	45
5	46	997	468.0	193.0	1.00164125844	0.325057246123	1.0	0.769884169884	0.905459080153	36.6450970567	36.3593179254	17.1172427686	6.18149834558	5.38516480713	34.0	34.6550609147	-76.0795804295	117.63	0.960038517092	1	1	468.163490471	192.241725176	46
